agency_cd	site_no	datetime	61181_00065_00003	61181_00065_00003_cd
USGS	07374525	2014-04-16	14.43	A
USGS	07374525	2014-04-17	14.75	A
USGS	07374525	2014-04-18	15.11	A
USGS	07374525	2014-04-19	15.12	A
USGS	07374525	2014-04-20	15.07	A
USGS	07374525	2014-04-21	15.10	A
USGS	07374525	2014-04-22	15.15	A
USGS	07374525	2014-04-23	15.19	A
USGS	07374525	2014-04-24	15.19	A
USGS	07374525	2014-04-25	15.03	A
USGS	07374525	2014-04-26	14.94	A
USGS	07374525	2014-04-27	14.97	A
USGS	07374525	2014-04-28	14.87	A
USGS	07374525	2014-04-29	14.68	A
USGS	07374525	2014-04-30	14.20	A
USGS	07374525	2014-05-01	13.74	A
USGS	07374525	2014-05-02	13.38	A
USGS	07374525	2014-05-03	12.99	A
USGS	07374525	2014-05-04	12.49	A
USGS	07374525	2014-05-05	12.20	A
USGS	07374525	2014-05-06	12.22	A
USGS	07374525	2014-05-07	12.44	A
USGS	07374525	2014-05-08	12.61	A
USGS	07374525	2014-05-09	12.88	A
USGS	07374525	2014-05-10	13.29	A
USGS	07374525	2014-05-11	13.46	A
USGS	07374525	2014-05-12	13.69	A
USGS	07374525	2014-05-13	13.82	A
USGS	07374525	2014-05-14	13.87	A
USGS	07374525	2014-05-15	13.76	A
USGS	07374525	2014-05-16	13.74	A
USGS	07374525	2014-05-17	13.56	A
USGS	07374525	2014-05-18	13.47	A
USGS	07374525	2014-05-19	13.44	A
USGS	07374525	2014-05-20	13.29	A
USGS	07374525	2014-05-21	13.11	A
USGS	07374525	2014-05-22	12.92	A
USGS	07374525	2014-05-23	12.84	A
USGS	07374525	2014-05-24	12.72	A
USGS	07374525	2014-05-25	12.78	A
USGS	07374525	2014-05-26	12.88	A
USGS	07374525	2014-05-27	12.98	A
USGS	07374525	2014-05-28	13.33	A
USGS	07374525	2014-05-29	13.48	A
USGS	07374525	2014-05-30	13.73	A
USGS	07374525	2014-05-31	13.77	A
USGS	07374525	2014-06-01	13.76	A
USGS	07374525	2014-06-02	13.78	A
USGS	07374525	2014-06-03	13.78	A
USGS	07374525	2014-06-04	13.65	A
USGS	07374525	2014-06-05	13.34	A
USGS	07374525	2014-06-06	12.97	A
USGS	07374525	2014-06-07	12.55	A
USGS	07374525	2014-06-08	12.19	A
USGS	07374525	2014-06-09	11.83	A
USGS	07374525	2014-06-10	11.66	A
USGS	07374525	2014-06-11	11.47	A
USGS	07374525	2014-06-12	11.32	A
USGS	07374525	2014-06-13	11.43	A
USGS	07374525	2014-06-14	11.68	A
USGS	07374525	2014-06-15	11.98	A
USGS	07374525	2014-06-16	12.21	A
USGS	07374525	2014-06-17	12.41	A
USGS	07374525	2014-06-18	12.60	A
USGS	07374525	2014-06-19	12.80	A
USGS	07374525	2014-06-20	12.98	A
USGS	07374525	2014-06-21	13.10	A
USGS	07374525	2014-06-22	13.11	A
USGS	07374525	2014-06-23	13.15	A
USGS	07374525	2014-06-24	12.97	A
USGS	07374525	2014-06-25	12.69	A
USGS	07374525	2014-06-26	12.42	A
USGS	07374525	2014-06-27	12.21	A
USGS	07374525	2014-06-28	11.97	A
USGS	07374525	2014-06-29	11.58	A
USGS	07374525	2014-06-30	11.19	A
USGS	07374525	2014-07-01	10.96	A
USGS	07374525	2014-07-02	10.82	A
USGS	07374525	2014-07-03	10.84	A
USGS	07374525	2014-07-04	10.87	A
USGS	07374525	2014-07-05	10.95	A
USGS	07374525	2014-07-06	11.09	A
USGS	07374525	2014-07-07	11.20	A
USGS	07374525	2014-07-08	11.33	A
USGS	07374525	2014-07-09	11.24	A
USGS	07374525	2014-07-10	11.19	A
USGS	07374525	2014-07-11	11.10	A
USGS	07374525	2014-07-12	11.03	A
USGS	07374525	2014-07-13	11.04	A
USGS	07374525	2014-07-14	10.93	A
USGS	07374525	2014-07-15	10.87	A
USGS	07374525	2014-07-16	10.88	A
USGS	07374525	2014-07-17	10.86	A
USGS	07374525	2014-07-18	11.03	A
USGS	07374525	2014-07-19	11.02	A
USGS	07374525	2014-07-20	11.05	A
USGS	07374525	2014-07-21	11.06	A
USGS	07374525	2014-07-22	11.15	A
USGS	07374525	2014-07-23	11.23	A
USGS	07374525	2014-07-24	11.25	A
USGS	07374525	2014-07-25	11.18	A
USGS	07374525	2014-07-26	10.99	A
USGS	07374525	2014-07-27	10.83	A
USGS	07374525	2014-07-28	10.64	A
USGS	07374525	2014-07-29	10.53	A
USGS	07374525	2014-07-30	10.33	A
USGS	07374525	2014-07-31	10.13	A
USGS	07374525	2014-08-01	9.90	A
USGS	07374525	2014-08-02	9.70	A
USGS	07374525	2014-08-03	9.52	A
USGS	07374525	2014-08-04	9.48	A
USGS	07374525	2014-08-05	9.39	A
USGS	07374525	2014-08-06	9.17	A
USGS	07374525	2014-08-07	9.13	A
USGS	07374525	2014-08-08	9.14	A
USGS	07374525	2014-08-09	8.96	A
USGS	07374525	2014-08-10	8.95	A
USGS	07374525	2014-08-11	8.84	A
USGS	07374525	2014-08-12	8.69	A
USGS	07374525	2014-08-13	8.61	A
USGS	07374525	2014-08-14	8.48	A
USGS	07374525	2014-08-15	8.53	A
USGS	07374525	2014-08-16	8.60	A
USGS	07374525	2014-08-17	8.46	A
USGS	07374525	2014-08-18	8.41	A
USGS	07374525	2014-08-19	8.33	A
USGS	07374525	2014-08-20	8.31	A
USGS	07374525	2014-08-21	8.16	A
USGS	07374525	2014-08-22	8.10	A
USGS	07374525	2014-08-23	8.22	A
USGS	07374525	2014-08-24	8.33	A
USGS	07374525	2014-08-25	8.62	A
USGS	07374525	2014-08-26	9.06	A
USGS	07374525	2014-08-27	8.84	A
USGS	07374525	2014-08-28	8.79	A
USGS	07374525	2014-08-29	8.93	A
USGS	07374525	2014-08-30	8.99	A
USGS	07374525	2014-08-31	8.97	A
USGS	07374525	2014-09-01	9.12	A
USGS	07374525	2014-09-02	9.05	A
USGS	07374525	2014-09-03	9.07	A
USGS	07374525	2014-09-04	9.07	A
USGS	07374525	2014-09-05	9.05	A
USGS	07374525	2014-09-06	8.91	A
USGS	07374525	2014-09-07	8.87	A
USGS	07374525	2014-09-08	8.84	A
USGS	07374525	2014-09-09	8.76	A
USGS	07374525	2014-09-10	8.72	A
USGS	07374525	2014-09-11	8.77	A
USGS	07374525	2014-09-12	8.76	A
USGS	07374525	2014-09-13	8.83	A
USGS	07374525	2014-09-14	9.13	A
USGS	07374525	2014-09-15	9.07	A
USGS	07374525	2014-09-16	9.09	A
USGS	07374525	2014-09-17	9.10	A
USGS	07374525	2014-09-18	9.10	A
USGS	07374525	2014-09-19	9.32	A
USGS	07374525	2014-09-20	9.69	A
USGS	07374525	2014-09-21	9.59	A
USGS	07374525	2014-09-22	9.52	A
USGS	07374525	2014-09-23	9.75	A
USGS	07374525	2014-09-24	10.08	A
USGS	07374525	2014-09-25	9.98	A
USGS	07374525	2014-09-26	9.95	A
USGS	07374525	2014-09-27	9.94	A
USGS	07374525	2014-09-28	9.90	A
USGS	07374525	2014-09-29	9.70	A
USGS	07374525	2014-09-30	9.50	A
USGS	07374525	2014-10-01	9.41	A
USGS	07374525	2014-10-02	9.20	A
USGS	07374525	2014-10-03	9.03	A
USGS	07374525	2014-10-04	8.78	A
USGS	07374525	2014-10-05	8.68	A
USGS	07374525	2014-10-06	8.62	A
USGS	07374525	2014-10-07	8.48	A
USGS	07374525	2014-10-08	8.48	A
USGS	07374525	2014-10-09	8.40	A
USGS	07374525	2014-10-10	8.36	A
USGS	07374525	2014-10-11	8.46	A
USGS	07374525	2014-10-12	8.44	A
USGS	07374525	2014-10-13	8.93	A
USGS	07374525	2014-10-14	8.81	A
USGS	07374525	2014-10-15	8.96	A
USGS	07374525	2014-10-16	9.13	A
USGS	07374525	2014-10-17	9.22	A
USGS	07374525	2014-10-18	9.27	A
USGS	07374525	2014-10-19	9.54	A
USGS	07374525	2014-10-20	9.63	A
USGS	07374525	2014-10-21	9.75	A
USGS	07374525	2014-10-22	9.94	A
USGS	07374525	2014-10-23	10.12	A
USGS	07374525	2014-10-24	10.25	A
USGS	07374525	2014-10-25	10.29	A
USGS	07374525	2014-10-26	10.44	A
USGS	07374525	2014-10-27	10.58	A
USGS	07374525	2014-10-28	10.59	A
USGS	07374525	2014-10-29	10.43	A
USGS	07374525	2014-10-30	10.35	A
USGS	07374525	2014-10-31	10.00	A
USGS	07374525	2014-11-01	9.78	A
USGS	07374525	2014-11-02	9.28	A
USGS	07374525	2014-11-03	9.01	A
USGS	07374525	2014-11-04	9.10	A
USGS	07374525	2014-11-05	9.12	A
USGS	07374525	2014-11-06	8.95	A
USGS	07374525	2014-11-07	9.05	A
USGS	07374525	2014-11-08	8.90	A
USGS	07374525	2014-11-09	8.79	A
USGS	07374525	2014-11-10	8.62	A
USGS	07374525	2014-11-11	8.59	A
USGS	07374525	2014-11-12	8.56	A
USGS	07374525	2014-11-13	8.57	A
USGS	07374525	2014-11-14	8.46	A
USGS	07374525	2014-11-15	8.37	A
USGS	07374525	2014-11-16	8.62	A
USGS	07374525	2014-11-17	8.61	A
USGS	07374525	2014-11-18	8.50	A
USGS	07374525	2014-11-19	8.36	A
USGS	07374525	2014-11-20	8.41	A
USGS	07374525	2014-11-21	8.54	A
USGS	07374525	2014-11-22	8.75	A
USGS	07374525	2014-11-23	9.23	A
USGS	07374525	2014-11-24	9.04	A
USGS	07374525	2014-11-25	8.94	A
USGS	07374525	2014-11-26	8.46	A
USGS	07374525	2014-11-27	8.08	A
USGS	07374525	2014-11-28	7.96	A
USGS	07374525	2014-11-29	8.22	A
USGS	07374525	2014-11-30	8.35	A
USGS	07374525	2014-12-01	8.39	A
USGS	07374525	2014-12-02	8.55	A
USGS	07374525	2014-12-03	8.59	A
USGS	07374525	2014-12-04	8.63	A
USGS	07374525	2014-12-05	8.84	A
USGS	07374525	2014-12-06	8.72	A
USGS	07374525	2014-12-07	8.82	A
USGS	07374525	2014-12-08	8.81	A
USGS	07374525	2014-12-09	8.72	A
USGS	07374525	2014-12-10	8.65	A
USGS	07374525	2014-12-11	8.63	A
USGS	07374525	2014-12-12	8.75	A
USGS	07374525	2014-12-13	8.78	A
USGS	07374525	2014-12-14	8.98	A
USGS	07374525	2014-12-15	9.49	A
USGS	07374525	2014-12-16	9.73	A
USGS	07374525	2014-12-17	9.79	A
USGS	07374525	2014-12-18	10.10	A
USGS	07374525	2014-12-19	10.37	A
USGS	07374525	2014-12-20	10.65	A
USGS	07374525	2014-12-21	10.42	A
USGS	07374525	2014-12-22	10.25	A
USGS	07374525	2014-12-23	10.12	A
USGS	07374525	2014-12-24	9.78	A
USGS	07374525	2014-12-25	9.17	A
USGS	07374525	2014-12-26	8.99	A
USGS	07374525	2014-12-27	9.12	A
USGS	07374525	2014-12-28	8.81	A
USGS	07374525	2014-12-29	8.78	A
USGS	07374525	2014-12-30	8.66	A
USGS	07374525	2014-12-31	8.61	A
USGS	07374525	2015-01-01	8.81	A
USGS	07374525	2015-01-02	8.96	A
USGS	07374525	2015-01-03	9.07	A
USGS	07374525	2015-01-04	9.22	A
USGS	07374525	2015-01-05	9.40	A
USGS	07374525	2015-01-06	9.64	A
USGS	07374525	2015-01-07	10.00	A
USGS	07374525	2015-01-08	10.39	A
USGS	07374525	2015-01-09	10.43	A
USGS	07374525	2015-01-10	10.61	A
USGS	07374525	2015-01-11	10.78	A
USGS	07374525	2015-01-12	10.92	A
USGS	07374525	2015-01-13	10.93	A
USGS	07374525	2015-01-14	10.96	A
USGS	07374525	2015-01-15	11.07	A
USGS	07374525	2015-01-16	11.00	A
USGS	07374525	2015-01-17	10.90	A
USGS	07374525	2015-01-18	10.68	A
USGS	07374525	2015-01-19	10.47	A
USGS	07374525	2015-01-20	10.32	A
USGS	07374525	2015-01-21	10.10	A
USGS	07374525	2015-01-22	10.16	A
USGS	07374525	2015-01-23	10.32	A
USGS	07374525	2015-01-24	9.63	A
USGS	07374525	2015-01-25	9.51	A
USGS	07374525	2015-01-26	9.23	A
USGS	07374525	2015-01-27	9.17	A
USGS	07374525	2015-01-28	8.98	A
USGS	07374525	2015-01-29	8.94	A
USGS	07374525	2015-01-30	8.77	A
USGS	07374525	2015-01-31	8.82	A
USGS	07374525	2015-02-01	8.86	A
USGS	07374525	2015-02-02	8.62	A
USGS	07374525	2015-02-03	8.57	A
USGS	07374525	2015-02-04	8.47	A
USGS	07374525	2015-02-05	8.63	A
USGS	07374525	2015-02-06	8.29	A
USGS	07374525	2015-02-07	8.21	A
USGS	07374525	2015-02-08	8.30	A
USGS	07374525	2015-02-09	8.38	A
USGS	07374525	2015-02-10	8.26	A
USGS	07374525	2015-02-11	8.34	A
USGS	07374525	2015-02-12	8.24	A
USGS	07374525	2015-02-13	8.30	A
USGS	07374525	2015-02-14	8.34	A
USGS	07374525	2015-02-15	8.35	A
USGS	07374525	2015-02-16	8.76	A
USGS	07374525	2015-02-17	8.86	A
USGS	07374525	2015-02-18	8.60	A
USGS	07374525	2015-02-19	8.29	A
USGS	07374525	2015-02-20	8.41	A
USGS	07374525	2015-02-21	8.81	A
USGS	07374525	2015-02-22	8.64	A
USGS	07374525	2015-02-23	8.54	A
USGS	07374525	2015-02-24	8.55	A
USGS	07374525	2015-02-25	8.93	A
USGS	07374525	2015-02-26	8.89	A
USGS	07374525	2015-02-27	9.02	A
USGS	07374525	2015-02-28	9.29	A
USGS	07374525	2015-03-01	9.49	A
USGS	07374525	2015-03-02	9.84	A
USGS	07374525	2015-03-03	10.30	A
USGS	07374525	2015-03-04	10.62	A
USGS	07374525	2015-03-05	10.70	A
USGS	07374525	2015-03-06	10.72	A
USGS	07374525	2015-03-07	10.75	A
USGS	07374525	2015-03-08	10.92	A
USGS	07374525	2015-03-09	11.22	A
USGS	07374525	2015-03-10	11.50	A
USGS	07374525	2015-03-11	11.77	A
USGS	07374525	2015-03-12	12.33	A
USGS	07374525	2015-03-13	12.79	A
USGS	07374525	2015-03-14	13.28	A
USGS	07374525	2015-03-15	13.56	A
USGS	07374525	2015-03-16	13.81	A
USGS	07374525	2015-03-17	14.08	A
USGS	07374525	2015-03-18	14.34	A
USGS	07374525	2015-03-19	14.57	A
USGS	07374525	2015-03-20	14.75	A
USGS	07374525	2015-03-21	14.90	A
USGS	07374525	2015-03-22	15.08	A
USGS	07374525	2015-03-23	15.25	A
USGS	07374525	2015-03-24	15.46	A
USGS	07374525	2015-03-25	15.53	A
USGS	07374525	2015-03-26	15.65	A
USGS	07374525	2015-03-27	15.72	A
USGS	07374525	2015-03-28	15.83	A
USGS	07374525	2015-03-29	15.87	A
USGS	07374525	2015-03-30	15.85	A
USGS	07374525	2015-03-31	15.95	A
USGS	07374525	2015-04-01	16.04	A
USGS	07374525	2015-04-02	16.10	A
USGS	07374525	2015-04-03	16.10	A
USGS	07374525	2015-04-04	16.07	A
USGS	07374525	2015-04-05	16.18	A
USGS	07374525	2015-04-06	16.18	A
USGS	07374525	2015-04-07	16.01	A
USGS	07374525	2015-04-08	15.83	A
USGS	07374525	2015-04-09	15.69	A
USGS	07374525	2015-04-10	15.43	A
USGS	07374525	2015-04-11	15.30	A
USGS	07374525	2015-04-12	15.16	A
USGS	07374525	2015-04-13	15.09	A
USGS	07374525	2015-04-14	14.98	A
USGS	07374525	2015-04-15	14.98	A
USGS	07374525	2015-04-16	14.88	A
USGS	07374525	2015-04-17	15.06	A
USGS	07374525	2015-04-18	15.11	A
USGS	07374525	2015-04-19	15.07	A
USGS	07374525	2015-04-20	15.10	A
USGS	07374525	2015-04-21	15.19	A
USGS	07374525	2015-04-22	15.34	A
USGS	07374525	2015-04-23	15.43	A
USGS	07374525	2015-04-24	15.60	A
USGS	07374525	2015-04-25	15.71	A
USGS	07374525	2015-04-26	15.73	A
USGS	07374525	2015-04-27	16.02	A
USGS	07374525	2015-04-28	16.12	A
USGS	07374525	2015-04-29	15.94	A
USGS	07374525	2015-04-30	15.99	A
USGS	07374525	2015-05-01	15.91	A
USGS	07374525	2015-05-02	15.97	A
USGS	07374525	2015-05-03	16.00	A
USGS	07374525	2015-05-04	16.11	A
USGS	07374525	2015-05-05	16.17	A
USGS	07374525	2015-05-06	16.12	A
USGS	07374525	2015-05-07	15.99	A
USGS	07374525	2015-05-08	15.78	A
USGS	07374525	2015-05-09	15.52	A
USGS	07374525	2015-05-10	15.22	A
USGS	07374525	2015-05-11	14.93	A
USGS	07374525	2015-05-12	14.54	A
USGS	07374525	2015-05-13	14.23	A
USGS	07374525	2015-05-14	13.98	A
USGS	07374525	2015-05-15	13.80	A
USGS	07374525	2015-05-16	13.71	A
USGS	07374525	2015-05-17	13.55	A
USGS	07374525	2015-05-18	13.44	A
USGS	07374525	2015-05-19	13.50	A
USGS	07374525	2015-05-20	13.52	A
USGS	07374525	2015-05-21	13.53	A
USGS	07374525	2015-05-22	13.72	A
USGS	07374525	2015-05-23	13.73	A
USGS	07374525	2015-05-24	13.83	A
USGS	07374525	2015-05-25	14.05	A
USGS	07374525	2015-05-26	14.19	A
USGS	07374525	2015-05-27	14.36	A
USGS	07374525	2015-05-28	14.47	A
USGS	07374525	2015-05-29	14.60	A
USGS	07374525	2015-05-30	14.66	A
USGS	07374525	2015-05-31	14.76	A
USGS	07374525	2015-06-01	14.80	A
USGS	07374525	2015-06-02	14.85	A
USGS	07374525	2015-06-03	14.91	A
USGS	07374525	2015-06-04	14.99	A
USGS	07374525	2015-06-05	15.04	A
USGS	07374525	2015-06-06	15.10	A
USGS	07374525	2015-06-07	15.20	A
USGS	07374525	2015-06-08	15.30	A
USGS	07374525	2015-06-09	15.32	A
USGS	07374525	2015-06-10	15.45	A
USGS	07374525	2015-06-11	15.45	A
USGS	07374525	2015-06-12	15.53	A
USGS	07374525	2015-06-13	15.44	A
USGS	07374525	2015-06-14	15.42	A
USGS	07374525	2015-06-15	15.39	A
USGS	07374525	2015-06-16	15.30	A
USGS	07374525	2015-06-17	15.17	A
USGS	07374525	2015-06-18	15.06	A
USGS	07374525	2015-06-19	15.01	A
USGS	07374525	2015-06-20	14.93	A
USGS	07374525	2015-06-21	14.85	A
USGS	07374525	2015-06-22	14.77	A
USGS	07374525	2015-06-23	14.75	A
USGS	07374525	2015-06-24	14.79	A
USGS	07374525	2015-06-25	14.87	A
USGS	07374525	2015-06-26	14.90	A
USGS	07374525	2015-06-27	14.95	A
USGS	07374525	2015-06-28	15.01	A
USGS	07374525	2015-06-29	15.04	A
USGS	07374525	2015-06-30	15.14	A
USGS	07374525	2015-07-01	15.30	A
USGS	07374525	2015-07-02	15.49	A
USGS	07374525	2015-07-03	15.58	A
USGS	07374525	2015-07-04	15.73	A
USGS	07374525	2015-07-05	15.83	A
USGS	07374525	2015-07-06	16.00	A
USGS	07374525	2015-07-07	16.12	A
USGS	07374525	2015-07-08	16.22	A
USGS	07374525	2015-07-09	16.30	A
USGS	07374525	2015-07-10	16.40	A
USGS	07374525	2015-07-11	16.44	A
USGS	07374525	2015-07-12	16.47	A
USGS	07374525	2015-07-13	16.56	A
USGS	07374525	2015-07-14		
USGS	07374525	2015-07-15		
USGS	07374525	2015-07-16	16.79	A
USGS	07374525	2015-07-17	16.83	A
USGS	07374525	2015-07-18	16.89	A
USGS	07374525	2015-07-19	16.97	A
USGS	07374525	2015-07-20	17.07	A
USGS	07374525	2015-07-21	17.14	A
USGS	07374525	2015-07-22	17.17	A
USGS	07374525	2015-07-23	17.15	A
USGS	07374525	2015-07-24	17.09	A
USGS	07374525	2015-07-25	17.07	A
USGS	07374525	2015-07-26	17.15	A
USGS	07374525	2015-07-27	17.19	A
USGS	07374525	2015-07-28	17.18	A
USGS	07374525	2015-07-29	17.17	A
USGS	07374525	2015-07-30	17.17	A
USGS	07374525	2015-07-31	17.14	A
USGS	07374525	2015-08-01	17.14	A
USGS	07374525	2015-08-02	17.10	A
USGS	07374525	2015-08-03	17.04	A
USGS	07374525	2015-08-04	16.91	A
USGS	07374525	2015-08-05	16.73	A
USGS	07374525	2015-08-06	16.57	A
USGS	07374525	2015-08-07	16.40	A
USGS	07374525	2015-08-08	16.16	A
USGS	07374525	2015-08-09	15.98	A
USGS	07374525	2015-08-10	15.79	A
USGS	07374525	2015-08-11	15.55	A
USGS	07374525	2015-08-12	15.31	A
USGS	07374525	2015-08-13	15.00	A
USGS	07374525	2015-08-14	14.69	A
USGS	07374525	2015-08-15	14.38	A
USGS	07374525	2015-08-16	14.03	A
USGS	07374525	2015-08-17	13.46	A
USGS	07374525	2015-08-18	12.77	A
USGS	07374525	2015-08-19	12.21	A
USGS	07374525	2015-08-20	11.65	A
USGS	07374525	2015-08-21	11.16	A
USGS	07374525	2015-08-22	10.78	A
USGS	07374525	2015-08-23	10.48	A
USGS	07374525	2015-08-24	10.21	A
USGS	07374525	2015-08-25	10.12	A
USGS	07374525	2015-08-26	10.00	A
USGS	07374525	2015-08-27	9.83	A
USGS	07374525	2015-08-28	9.69	A
USGS	07374525	2015-08-29	9.55	A
USGS	07374525	2015-08-30	9.40	A
USGS	07374525	2015-08-31	9.26	A
USGS	07374525	2015-09-01	9.19	A
USGS	07374525	2015-09-02	9.09	A
USGS	07374525	2015-09-03	9.08	A
USGS	07374525	2015-09-04	8.96	A
USGS	07374525	2015-09-05	8.80	A
USGS	07374525	2015-09-06	8.78	A
USGS	07374525	2015-09-07	8.88	A
USGS	07374525	2015-09-08	8.83	A
USGS	07374525	2015-09-09	8.74	A
USGS	07374525	2015-09-10	8.49	A
USGS	07374525	2015-09-11	8.37	A
USGS	07374525	2015-09-12	8.36	A
USGS	07374525	2015-09-13	8.53	A
USGS	07374525	2015-09-14	8.53	A
USGS	07374525	2015-09-15	8.51	A
USGS	07374525	2015-09-16	8.63	A
USGS	07374525	2015-09-17	8.73	A
USGS	07374525	2015-09-18	8.80	A
USGS	07374525	2015-09-19	8.61	A
USGS	07374525	2015-09-20	8.56	A
USGS	07374525	2015-09-21	8.58	A
USGS	07374525	2015-09-22	8.75	A
USGS	07374525	2015-09-23	8.78	A
USGS	07374525	2015-09-24	8.97	A
USGS	07374525	2015-09-25	8.89	A
USGS	07374525	2015-09-26	8.90	A
USGS	07374525	2015-09-27	9.11	A
USGS	07374525	2015-09-28	9.42	A
USGS	07374525	2015-09-29	9.15	A
USGS	07374525	2015-09-30	8.85	A
USGS	07374525	2015-10-01	8.83	A
USGS	07374525	2015-10-02	8.71	A
USGS	07374525	2015-10-03	8.50	A
USGS	07374525	2015-10-04	8.27	A
USGS	07374525	2015-10-05	8.23	A
USGS	07374525	2015-10-06	8.21	A
USGS	07374525	2015-10-07	8.27	A
USGS	07374525	2015-10-08	8.39	A
USGS	07374525	2015-10-09	8.59	A
USGS	07374525	2015-10-10	8.66	A
USGS	07374525	2015-10-11	8.78	A
USGS	07374525	2015-10-12	8.76	A
USGS	07374525	2015-10-13	8.75	A
USGS	07374525	2015-10-14	8.61	A
USGS	07374525	2015-10-15	8.52	A
USGS	07374525	2015-10-16	8.44	A
USGS	07374525	2015-10-17	8.67	A
USGS	07374525	2015-10-18	8.89	A
USGS	07374525	2015-10-19	8.86	A
USGS	07374525	2015-10-20	8.98	A
USGS	07374525	2015-10-21	8.87	A
USGS	07374525	2015-10-22	8.84	A
USGS	07374525	2015-10-23	8.77	A
USGS	07374525	2015-10-24	8.90	A
USGS	07374525	2015-10-25	9.39	A
USGS	07374525	2015-10-26	9.84	A
USGS	07374525	2015-10-27	9.52	A
USGS	07374525	2015-10-28	9.22	A
USGS	07374525	2015-10-29	8.85	A
USGS	07374525	2015-10-30	8.73	A
USGS	07374525	2015-10-31	9.05	A
USGS	07374525	2015-11-01	9.27	A
USGS	07374525	2015-11-02	8.96	A
USGS	07374525	2015-11-03	8.81	A
USGS	07374525	2015-11-04	8.77	A
USGS	07374525	2015-11-05	8.82	A
USGS	07374525	2015-11-06	8.87	A
USGS	07374525	2015-11-07	8.86	A
USGS	07374525	2015-11-08	9.90	A
USGS	07374525	2015-11-09	9.40	A
USGS	07374525	2015-11-10	9.18	A
USGS	07374525	2015-11-11	9.10	A
USGS	07374525	2015-11-12	9.01	A
USGS	07374525	2015-11-13	9.18	A
USGS	07374525	2015-11-14	9.47	A
USGS	07374525	2015-11-15	9.17	A
USGS	07374525	2015-11-16	9.30	A
USGS	07374525	2015-11-17	9.69	A
USGS	07374525	2015-11-18	9.85	A
USGS	07374525	2015-11-19	9.72	A
USGS	07374525	2015-11-20	9.83	A
USGS	07374525	2015-11-21	9.88	A
USGS	07374525	2015-11-22	10.12	A
USGS	07374525	2015-11-23	10.05	A
USGS	07374525	2015-11-24	10.04	A
USGS	07374525	2015-11-25	10.50	A
USGS	07374525	2015-11-26	10.89	A
USGS	07374525	2015-11-27	10.91	A
USGS	07374525	2015-11-28	10.95	A
USGS	07374525	2015-11-29	10.99	A
USGS	07374525	2015-11-30	11.15	A
USGS	07374525	2015-12-01	11.21	A
USGS	07374525	2015-12-02	11.36	A
USGS	07374525	2015-12-03	11.55	A
USGS	07374525	2015-12-04	11.79	A
USGS	07374525	2015-12-05	12.10	A
USGS	07374525	2015-12-06	12.53	A
USGS	07374525	2015-12-07	12.89	A
USGS	07374525	2015-12-08	13.32	A
USGS	07374525	2015-12-09	13.72	A
USGS	07374525	2015-12-10	14.05	A
USGS	07374525	2015-12-11	14.43	A
USGS	07374525	2015-12-12	14.68	A
USGS	07374525	2015-12-13	15.02	A
USGS	07374525	2015-12-14	15.07	A
USGS	07374525	2015-12-15	15.12	A
USGS	07374525	2015-12-16	15.23	A
USGS	07374525	2015-12-17	15.20	A
USGS	07374525	2015-12-18	15.04	A
USGS	07374525	2015-12-19	14.96	A
USGS	07374525	2015-12-20	14.91	A
USGS	07374525	2015-12-21	15.07	A
USGS	07374525	2015-12-22	15.17	A
USGS	07374525	2015-12-23	15.28	A
USGS	07374525	2015-12-24	15.05	A
USGS	07374525	2015-12-25	14.89	A
USGS	07374525	2015-12-26	14.97	A
USGS	07374525	2015-12-27	15.12	A
USGS	07374525	2015-12-28	15.19	A
USGS	07374525	2015-12-29	15.09	A
USGS	07374525	2015-12-30	15.21	A
USGS	07374525	2015-12-31	15.24	A
USGS	07374525	2016-01-01	15.34	A
USGS	07374525	2016-01-02	15.49	A
USGS	07374525	2016-01-03	15.63	A
USGS	07374525	2016-01-04	15.82	A
USGS	07374525	2016-01-05	16.19	A
USGS	07374525	2016-01-06	16.54	A
USGS	07374525	2016-01-07	16.86	A
USGS	07374525	2016-01-08	17.11	A
USGS	07374525	2016-01-09	17.37	A
USGS	07374525	2016-01-10	17.37	A
USGS	07374525	2016-01-11	17.56	A
USGS	07374525	2016-01-12	17.66	A
USGS	07374525	2016-01-13	17.71	A
USGS	07374525	2016-01-14	17.84	A
USGS	07374525	2016-01-15	17.95	A
USGS	07374525	2016-01-16	17.88	A
USGS	07374525	2016-01-17	17.77	A
USGS	07374525	2016-01-18	17.70	A
USGS	07374525	2016-01-19		
USGS	07374525	2016-01-20	17.76	A
USGS	07374525	2016-01-21	17.72	A
USGS	07374525	2016-01-22	17.53	A
USGS	07374525	2016-01-23	17.46	A
USGS	07374525	2016-01-24	17.53	A
USGS	07374525	2016-01-25	17.50	A
USGS	07374525	2016-01-26	17.53	A
USGS	07374525	2016-01-27	17.41	A
USGS	07374525	2016-01-28	17.30	A
USGS	07374525	2016-01-29	17.09	A
USGS	07374525	2016-01-30	16.86	A
USGS	07374525	2016-01-31	16.67	A
USGS	07374525	2016-02-01	16.48	A
USGS	07374525	2016-02-02	16.33	A
USGS	07374525	2016-02-03		
USGS	07374525	2016-02-04	15.77	A
USGS	07374525	2016-02-05	15.47	A
USGS	07374525	2016-02-06	15.15	A
USGS	07374525	2016-02-07	14.79	A
USGS	07374525	2016-02-08	14.52	A
USGS	07374525	2016-02-09	14.16	A
